"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"NCT04338074","https://ClinicalTrials.gov/show/NCT04338074",NA,"United States","Alabama","2020-Apr","2020-Dec","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Viral Load or Clearance, Treatment-emergent Adverse Events",NA,100
"NCT04342728","https://ClinicalTrials.gov/show/NCT04342728",NA,"United States","Florida","2020-Apr","2020-Dec","Recruiting","Single-Arm","Open-Label",4,"Yes","Outpatient","Hospitalization, Cough, Fever, Dyspnea, Other Mild Symptoms","SOC, Vitamins, Vitamins + Zinc, Zinc",520
"NCT04342728","https://ClinicalTrials.gov/show/NCT04342728",NA,"United States","Ohio","2020-Apr","2020-Dec","Recruiting","Single-Arm","Open-Label",4,"Yes","Outpatient","Hospitalization, Cough, Fever, Dyspnea, Other Mild Symptoms","SOC, Vitamins, Vitamins + Zinc, Zinc",520
"NCT04344457","https://ClinicalTrials.gov/show/NCT04344457",NA,"United States","Arizona","2020-Apr","2020-Jun","Recruiting","Single-Arm","Open-Label",3,"Yes","Outpatient","Clinical Improvement Score (Any), Cough, Fever, Treatment-emergent Adverse Events","AZT, HCQ, NSAIDs",80
"NCT04344457","https://ClinicalTrials.gov/show/NCT04344457",NA,"United States","Louisiana","2020-Apr","2020-Jun","Recruiting","Single-Arm","Open-Label",3,"Yes","Outpatient","Clinical Improvement Score (Any), Cough, Fever, Treatment-emergent Adverse Events","AZT, HCQ, NSAIDs",80
"NCT04342169","https://ClinicalTrials.gov/show/NCT04342169",NA,"United States","Utah","2020-Apr","2022-Apr","Recruiting","Randomised","Open-Label",2,"Yes","Outpatient","ICU Admission, Depression, Anxiety","HCQ, SOC",400
"NCT04348474","https://ClinicalTrials.gov/show/NCT04348474",NA,"Brazil","Brasilia","2020-Apr","2020-Jun","Suspended","Single-Arm","Open-Label",1,"Yes","Outpatient","Mortality, Hospitalization, Clinical Improvement Score (Any)","HCQ + AZT",200
"NCT04349241","https://ClinicalTrials.gov/show/NCT04349241",NA,"Egypt","Cairo","2020-Apr","2020-Jun","Completed","Randomised","Open-Label",2,"Yes","Outpatient","Viral Load or Clearance, Fever, Radiographic Findings","FPV, SOC",100
"NCT04342689","https://ClinicalTrials.gov/show/NCT04342689",NA,"United States","Connecticut","2020-Apr","2021-Jun","Recruiting","Randomised","Quadruple",2,"Yes","Outpatient","Mortality, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Nutrition, SOC",1500
"NCT04342689","https://ClinicalTrials.gov/show/NCT04342689",NA,"United States","Michigan","2020-Apr","2021-Jun","Recruiting","Randomised","Quadruple",2,"Yes","Outpatient","Mortality, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Nutrition, SOC",1500
"NCT04438057","https://ClinicalTrials.gov/show/NCT04438057",NA,"United States","Illinois","2020-Jun","2021-Jul","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Hospitalization","Plasma based therapy, SOC",150
"NCT04441398","https://ClinicalTrials.gov/show/NCT04441398",NA,"Brazil","Brasilia","2020-Jun","2020-Sep","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events","Antivirals, SOC",300
"NCT04377711","https://ClinicalTrials.gov/show/NCT04377711",NA,"United States","New York","2020-May","2020-Sep","Recruiting","Randomised","Double",2,"Confirmed","Outpatient","Mortality, Hospitalization, Visits or Returns to Emergency Department, Viral Load or Clearance, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events, SpO2","Corticosteroids, SOC",400
"NCT04416334","https://ClinicalTrials.gov/show/NCT04416334",NA,"Spain","Cantabria","2020-Jun","2020-Sep","Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Hospitalization","Colchicine, SOC",1028
"NCT04428073","https://ClinicalTrials.gov/show/NCT04428073",NA,"United States","Georgia","2020-Jun","2021-Jul","Not Recruiting","Non-Randomised","Open-Label",2,"Confirmed","Outpatient","Adverse Events, CD8","Vaccine",32
"CHICTR2000030054","http://www.chictr.org.cn/showproj.aspx?proj=49869",NA,"China","Fujian","2020-Feb","2020-May","Not Recruiting","Randomised","Unspecified",3,"Confirmed","Outpatient","Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Fever, Serious Adverse Events, Heart Rate, Respiratory Rate","HCQ, SOC",100
"NCT04400799","https://ClinicalTrials.gov/show/NCT04400799",NA,"Switzerland","Zurich","2020-May","2021-Mar","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, Hospitalization, Coagulation Test","Anticoagulants, SOC",1000
"NCT04442230","https://ClinicalTrials.gov/show/NCT04442230",NA,"United States","Maryland","2020-Jun","2020-Nov","Not Recruiting","Randomised","Double",2,"Confirmed Or Suspected","Outpatient","Mortality","SOC, Vaccine",96
"NCT04351191","https://ClinicalTrials.gov/show/NCT04351191",NA,"Pakistan","Punjab","2020-Apr","2020-May","Recruiting","Randomised","Quadruple",4,"Yes","Outpatient","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance","HCQ, SOC",400
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"United States","Minnesota","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","Alberta","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","British Columbia","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","Manitoba","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","Newfoundland And Labrador","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","Ontario","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"NCT04421664","https://ClinicalTrials.gov/show/NCT04421664",NA,"Canada","Quebec","2020-Jun","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization","HCQ, SOC",1500
"2020-001752-17","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001752-17/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Hospitalization, Viral Load or Clearance, Antibodies","AZT, SOC",NA
"IRCT20081019001369N5","http://en.irct.ir/trial/47141",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,"Confirmed","Outpatient","Clinical Improvement Score (Any), Cough, Fever, Other Mild Symptoms, C-Reactive Protein","Lithium, SOC",40
"2020-001723-13","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001723-13/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Randomised","Open-Label",4,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Other Mild Symptoms, Adverse Events, Serious Adverse Events","AZT",NA
"IRCT20180923041093N3","http://en.irct.ir/trial/46721",NA,"Iran","Tehran","2020-Mar","2020-May","Completed","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, Hospitalization, Cough, Fever, Other Mild Symptoms, Respiratory Rate",NA,70
"JPRN-JRCTS031190269","https://jrct.niph.go.jp/latest-detail/jRCTs031190269",NA,"Japan","Toyama","2020-Mar",NA,"Recruiting","Randomised","Open-Label",NA,"Yes","Outpatient","Viral Load or Clearance, Pneumonia or ARDS, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events",NA,90
"NCT04351620","https://ClinicalTrials.gov/show/NCT04351620",NA,"United States","Illinois","2020-Apr","2020-Jun","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Outpatient","Hospitalization, Fever, Other Mild Symptoms, Adverse Events","HCQ",20
"NCT04303299","https://ClinicalTrials.gov/show/NCT04303299",NA,"Thailand","Nan","2020-Mar","2020-Dec","Not Recruiting","Randomised","Open-Label",7,"Confirmed","Outpatient","ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO","DRV/r + FPV + HCQ, DRV/r + Oseltamivir, DRV/r + Oseltamivir + HCQ, HCQ + Oseltamivir, LPV/r + FPV, LPV/r + Oseltamivir, SOC",320
"PACTR202006899597082","https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=11103",NA,"Madagascar","Antananarivo","2020-May",NA,"Not Recruiting","Randomised","Unspecified",3,"Confirmed","Outpatient",NA,"Other, Other + Vitamins, SOC",60
"CHICTR2000029600","http://www.chictr.org.cn/showproj.aspx?proj=49042","https://reader.elsevier.com/reader/sd/pii/S2095809920300631?token=A28CA1B43E646EFBA54D61F15A05C13723D1BFA784EAC81E632C0FB769F1BD4BA964D4E304CB8D9EAA24DF528709668A","China","Guangdong","2020-Feb","2020-Apr","Completed w. Results","Non-Randomised","Unspecified",3,"Confirmed","Outpatient","Viral Load or Clearance, Radiographic Findings, Renal Outcome (Unspecified)","FPV + IFN, IFN, LPV/r + IFN",90
"CHICTR2000029387","http://www.chictr.org.cn/showproj.aspx?proj=48782",NA,"China","Chongqing","2020-Jan",NA,"Recruiting","Randomised","Unspecified",3,"Confirmed","Outpatient","Mortality, Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","Antivirals + IFN, Antivirals + LPV/r + IFN, LPV/r + IFN",108
"NCT04372628","https://ClinicalTrials.gov/show/NCT04372628",NA,"United States","Colorado","2020-May","2020-Dec","Recruiting","Randomised","Triple",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",900
"NCT04372628","https://ClinicalTrials.gov/show/NCT04372628",NA,"United States","Massachusetts","2020-May","2020-Dec","Recruiting","Randomised","Triple",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",900
"NCT04372628","https://ClinicalTrials.gov/show/NCT04372628",NA,"United States","Tennessee","2020-May","2020-Dec","Recruiting","Randomised","Triple",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",900
"NCT04425720","https://clinicaltrials.gov/show/NCT04425720",NA,"United States","Washington, Dc","2020-Feb",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Visits or Returns to Emergency Department, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events","Monitoring, SOC",300
"CHICTR2000029741","http://www.chictr.org.cn/showproj.aspx?proj=49263",NA,"China","Guangdong","2020-Feb","2020-Dec","Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, C-Reactive Protein, IL-6, IL-10, Tumor Necrosis Factor (Any), Lymphocyte Count, Neutrophils, Platelet Count, D-Dimer, Myoglobin, Procalcitonin, Prothrombin, Fibrinogen, Coagulation Test, Renal Outcome (Unspecified)","HCQ, LPV/r",112
"CHICTR2000030539","http://www.chictr.org.cn/showproj.aspx?proj=50660",NA,"China","Guangdong","2020-Mar","2021-Mar","Not Recruiting","Non-Randomised","Unspecified",2,"Confirmed","Outpatient","Viral Load or Clearance","Hygiene, SOC",40
"CHICTR2000029899","http://www.chictr.org.cn/showproj.aspx?proj=49536",NA,"China","Beijing","2020-Feb","2020-Apr","Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, IgG, IgM or IgA","HCQ",100
"NCT04404218","https://clinicaltrials.gov/show/NCT04404218",NA,"Canada","Ontario","2020-May",NA,"Not Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient",NA,"Other, SOC",480
"NCT04332107","https://ClinicalTrials.gov/show/NCT04332107",NA,"United States","California","2020-Apr","2020-Sep","Recruiting","Randomised","Quadruple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Viral Load or Clearance, Household Members with CoViD-19, Cough, Fever, Dyspnea, Other Mild Symptoms, Adverse Events","AZT, SOC",2271
"NCT04331600","https://ClinicalTrials.gov/show/NCT04331600",NA,"Poland","Warsaw","2020-Apr","2020-Sep","Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, Hospitalization, Clinical Improvement Score (Any), Pneumonia or ARDS, Serious or Seconday Infections","HCQ, SOC",400
"NCT04435795","https://ClinicalTrials.gov/show/NCT04435795",NA,"Canada","Quebec","2020-Jun","2021-Feb","Not Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Dyspnea, Anxiety","Corticosteroids, SOC",454
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","California","2020-Mar","2020-Sep","Recruiting","Randomised","Single",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, SOC",6000
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","New York","2020-Mar","2020-Sep","Recruiting","Randomised","Single",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, SOC",6000
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"Canada","Quebec","2020-Mar","2020-Sep","Recruiting","Randomised","Single",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, SOC",6000
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"Spain","Madrid","2020-Mar","2020-Sep","Recruiting","Randomised","Single",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, SOC",6000
"2020-001603-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001603-16/ES/",NA,"Spain","Madrid","2020-May",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Hospitalization, Invasive Mechanical Ventilation or ECMO, Adverse Events","Colchicine, SOC",NA
"NCT04405570","https://clinicaltrials.gov/show/NCT04405570",NA,"United States","Washington, Dc","2020-May",NA,"Recruiting","Randomised","Double",2,"Confirmed","Outpatient","Adverse Events","Antivirals, SOC",44
"CHICTR2000030804","http://www.chictr.org.cn/showproj.aspx?proj=51018",NA,"China","Guangdong","2020-Mar","2021-Mar","Recruiting","Randomised","Unspecified",2,"Confirmed","Outpatient","Hospitalization, Cough, C-Reactive Protein","SOC, TCM",128
"NCT04291053","https://ClinicalTrials.gov/show/NCT04291053",NA,"China","Beijing","2020-Mar","2020-Aug","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, PaO2-FiO2, Respiratory Rate","SOC, TCM",550
"NCT04329611","https://ClinicalTrials.gov/show/NCT04329611",NA,"Canada","Alberta","2020-Apr","2020-Aug","Suspended","Single-Arm","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",1660
"NCT04333654","https://ClinicalTrials.gov/show/NCT04333654",NA,"United States","Massachusetts","2020-Apr","2020-Aug","Suspended","Randomised","Quadruple",2,"Confirmed","Outpatient","Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",210
"NCT04333654","https://ClinicalTrials.gov/show/NCT04333654",NA,"Belgium","Brussels","2020-Apr","2020-Aug","Suspended","Randomised","Quadruple",2,"Confirmed","Outpatient","Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",210
"NCT04333654","https://ClinicalTrials.gov/show/NCT04333654",NA,"France","Paris","2020-Apr","2020-Aug","Suspended","Randomised","Quadruple",2,"Confirmed","Outpatient","Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Antibodies, PaO2-FiO2","HCQ, SOC",210
